Shipment_ID,Order_Date,Delivery_Date,Origin_Hub,Destination_City,Distance_KM,Weight_KG,Service_Type,Freight_Charge_INR,Delivery_Status,Customer_Rating
EKT101349,2025-03-28,2025-03-31,AMD-Hub (Ahmedabad),Bhopal,96.62,2.1,Standard,213.74,Delivered,4
EKT101350,2025-04-27,2025-04-28,HYD-Hub (Hyderabad),Ahmedabad,1259.52,1.65,Standard,1601.12,Delivered,5
EKT101351,2025-12-28,2025-12-30,DEL-Hub (Delhi),Chennai,1328.96,1.56,Standard,1682.83,Delivered,5
EKT101352,2025-12-08,2025-12-09,DEL-Hub (Delhi),Surat,337.71,6.87,Standard,588.91,Delivered,4
EKT101353,2025-01-27,2025-01-29,DEL-Hub (Delhi),Chennai,1335.77,3.22,Express,1870.88,Delivered,5
EKT101354,2025-11-09,2025-11-14,DEL-Hub (Delhi),Kolkata,2095.78,0.39,Express,2731.96,Delivered,4
EKT101355,2025-10-14,2025-10-17,AMD-Hub (Ahmedabad),Hyderabad,2152.9,1.44,Standard,2669.4,Delivered,5
EKT101356,2025-05-14,2025-05-19,BOM-Hub (Mumbai),Patna,1958.03,0.85,Express,2574.94,Delivered,5
EKT101357,2025-08-07,2025-08-09,CCU-Hub (Kolkata),Pune,1781.36,10.83,Same-Day,2692.57,Delivered,5
EKT101358,2025-06-17,2025-06-21,BOM-Hub (Mumbai),Hyderabad,484.33,1.34,Standard,665.32,Delivered,5
EKT101359,2025-04-08,2025-04-13,PNQ-Hub (Pune),Pune,369.46,0.2,Standard,506.95,Delivered,3
EKT101360,2025-09-25,2025-09-29,PNQ-Hub (Pune),Jaipur,995.54,1.32,Standard,1278.41,Delayed,1
EKT101361,2025-08-25,2025-08-27,BOM-Hub (Mumbai),Chennai,1374.6,0.97,Standard,1726.98,Delivered,5
EKT101362,2025-11-05,2025-11-08,BOM-Hub (Mumbai),Lucknow,1875.97,2.29,Standard,2352.38,Delivered,5
EKT101363,2025-06-22,2025-06-26,MAA-Hub (Chennai),Delhi,533.36,0.64,Standard,711.55,Delayed,1
EKT101364,2025-07-09,2025-07-11,PNQ-Hub (Pune),Jaipur,1070.84,0.2,Express,1498.61,Delivered,5
EKT101365,2025-05-02,2025-05-06,BOM-Hub (Mumbai),Pune,1434.95,0.25,Standard,1786.44,Delivered,5
EKT101366,2025-02-15,2025-02-20,DEL-Hub (Delhi),Chennai,996.94,0.83,Same-Day,1571.27,Delivered,4
EKT101367,2025-03-05,2025-03-07,BOM-Hub (Mumbai),Lucknow,1015.6,1.07,Standard,1297.98,Delayed,2
EKT101368,2025-05-10,2025-05-15,DEL-Hub (Delhi),Ahmedabad,518.5,4.5,Standard,763.2,Delivered,5
EKT101369,2025-11-06,2025-11-07,HYD-Hub (Hyderabad),Surat,2171.05,0.79,Standard,2679.48,RTO (Return to Origin),1
EKT101370,2025-12-29,2025-12-31,PNQ-Hub (Pune),Pune,1061.17,0.2,Express,1487.0,Delivered,4
EKT101371,2025-07-12,2025-07-16,CCU-Hub (Kolkata),Surat,1186.05,3.79,Standard,1551.48,RTO (Return to Origin),1
EKT101372,2025-11-03,2025-11-04,MAA-Hub (Chennai),Mumbai,504.27,5.08,Standard,756.56,Delivered,5
EKT101373,2025-06-30,2025-07-05,CCU-Hub (Kolkata),Delhi,1145.68,1.69,Express,1615.24,Delivered,5
EKT101374,2025-10-19,2025-10-24,AMD-Hub (Ahmedabad),Jaipur,584.11,0.84,Standard,776.05,Delivered,5
EKT101375,2025-10-09,2025-10-13,AMD-Hub (Ahmedabad),Pune,469.07,3.7,Express,839.48,Delivered,5
EKT101376,2025-01-29,2025-01-30,HYD-Hub (Hyderabad),Bhopal,628.32,0.2,Standard,817.58,Delivered,5
EKT101377,2025-05-29,2025-06-01,CCU-Hub (Kolkata),Lucknow,35.99,6.44,Express,369.11,Cancelled,2
EKT101378,2025-09-24,2025-09-28,MAA-Hub (Chennai),Delhi,1267.23,5.02,Standard,1671.04,Delivered,5
EKT101379,2025-10-23,2025-10-28,DEL-Hub (Delhi),Indore,870.83,1.97,Standard,1140.46,Delivered,4
EKT101380,2025-01-11,2025-01-13,HYD-Hub (Hyderabad),Chennai,1980.16,0.81,Standard,2450.77,Delayed,1
EKT101381,2025-06-13,2025-06-14,HYD-Hub (Hyderabad),Kolkata,118.33,0.2,Standard,205.6,Delivered,5
EKT101382,2025-04-23,2025-04-26,DEL-Hub (Delhi),Kolkata,123.74,21.61,Express,747.47,Delivered,5
EKT101383,2025-07-06,2025-07-08,DEL-Hub (Delhi),Bhopal,1952.35,3.59,Standard,2467.44,Delayed,1
EKT101384,2025-10-22,2025-10-23,MAA-Hub (Chennai),Bhopal,304.82,1.03,Express,594.32,Delivered,5
EKT101385,2025-08-20,2025-08-24,PNQ-Hub (Pune),Bhopal,34.69,0.2,Standard,105.23,Delivered,5
EKT101386,2025-08-15,2025-08-19,BOM-Hub (Mumbai),Kolkata,418.24,2.55,Standard,607.79,RTO (Return to Origin),1
EKT101387,2025-11-06,2025-11-07,PNQ-Hub (Pune),Patna,1817.81,10.84,Standard,2436.49,Delivered,3
EKT101388,2025-04-08,2025-04-11,BLR-Hub (Bangalore),Bangalore,1771.89,3.07,Standard,2241.53,Delayed,3
EKT101389,2025-02-24,2025-02-25,BOM-Hub (Mumbai),Kolkata,768.09,0.22,Standard,985.67,Delayed,1
EKT101390,2025-04-21,2025-04-23,PNQ-Hub (Pune),Chennai,1479.63,1.29,Express,2008.78,Delivered,5
EKT101391,2025-06-01,2025-06-03,BOM-Hub (Mumbai),Kolkata,1130.73,0.29,Standard,1422.1,Delivered,5
EKT101392,2025-09-03,2025-09-07,AMD-Hub (Ahmedabad),Pune,1993.27,6.08,Standard,2561.36,Delivered,5
EKT101393,2025-03-10,2025-03-11,CCU-Hub (Kolkata),Kolkata,152.44,1.0,Express,410.93,Delivered,5
EKT101394,2025-11-08,2025-11-12,AMD-Hub (Ahmedabad),Bhopal,1794.6,3.3,Standard,2272.92,Delivered,4
EKT101395,2025-10-16,2025-10-19,BLR-Hub (Bangalore),Bhopal,400.2,0.22,Standard,544.2,Delivered,3
EKT101396,2025-09-07,2025-09-09,DEL-Hub (Delhi),Bhopal,879.82,0.34,Same-Day,1421.9,Delivered,3
EKT101397,2025-02-05,2025-02-10,BOM-Hub (Mumbai),Ahmedabad,446.55,2.84,Standard,646.98,Delivered,5
EKT101398,2025-08-27,2025-09-01,PNQ-Hub (Pune),Ahmedabad,1554.67,4.64,Express,2159.12,Delivered,4
EKT101399,2025-05-28,2025-05-29,MAA-Hub (Chennai),Bangalore,1501.97,0.56,Standard,1872.44,Delivered,5
EKT101400,2025-08-15,2025-08-16,BOM-Hub (Mumbai),Kolkata,1218.94,1.35,Standard,1547.03,Delivered,5
EKT101401,2025-09-01,2025-09-06,DEL-Hub (Delhi),Surat,1545.01,2.42,Express,2107.57,Delivered,5
EKT101402,2025-12-03,2025-12-04,PNQ-Hub (Pune),Chennai,1417.86,3.98,Express,1983.07,Delivered,4
EKT101403,2025-12-31,2026-01-02,BOM-Hub (Mumbai),Bhopal,1714.88,2.47,Standard,2162.32,Delivered,4
EKT101404,2025-07-20,2025-07-23,HYD-Hub (Hyderabad),Bhopal,549.51,0.25,Standard,723.91,Delivered,4
EKT101405,2025-06-03,2025-06-06,AMD-Hub (Ahmedabad),Kolkata,960.74,1.96,Standard,1248.17,Delivered,4
EKT101406,2025-03-14,2025-03-18,CCU-Hub (Kolkata),Ahmedabad,359.03,5.4,Same-Day,888.04,Delivered,4
EKT101407,2025-07-20,2025-07-22,CCU-Hub (Kolkata),Chennai,962.22,5.06,Express,1455.74,Delivered,5
EKT101408,2025-10-23,2025-10-24,BOM-Hub (Mumbai),Kolkata,1552.67,2.2,Standard,1962.8,Delivered,5
EKT101409,2025-01-17,2025-01-18,CCU-Hub (Kolkata),Pune,1530.32,13.62,Express,2291.54,Delivered,4
EKT101410,2025-05-09,2025-05-13,MAA-Hub (Chennai),Bangalore,1569.46,0.28,Standard,1948.39,Delivered,5
EKT101411,2025-08-05,2025-08-09,BLR-Hub (Bangalore),Indore,700.03,1.63,Standard,929.38,RTO (Return to Origin),1
EKT101412,2025-03-02,2025-03-03,BOM-Hub (Mumbai),Hyderabad,1467.0,3.73,Standard,1887.54,Delivered,5
EKT101413,2025-04-14,2025-04-15,MAA-Hub (Chennai),Jaipur,827.4,0.38,Standard,1059.72,Delivered,5
EKT101414,2025-02-11,2025-02-13,HYD-Hub (Hyderabad),Patna,2079.55,9.01,Express,2867.64,Delivered,5
EKT101415,2025-01-25,2025-01-29,MAA-Hub (Chennai),Chennai,775.11,1.09,Standard,1009.75,Delayed,3
EKT101416,2025-02-08,2025-02-10,MAA-Hub (Chennai),Chennai,1338.55,1.08,Express,1835.7,Delivered,5
EKT101417,2025-10-18,2025-10-19,HYD-Hub (Hyderabad),Hyderabad,1657.82,0.6,Express,2210.18,Delivered,5
EKT101418,2025-05-11,2025-05-16,DEL-Hub (Delhi),Hyderabad,1996.9,0.85,Standard,2471.58,Delivered,3
EKT101419,2025-08-17,2025-08-22,BOM-Hub (Mumbai),Bangalore,980.31,2.15,Express,1425.07,Cancelled,3
EKT101420,2025-04-18,2025-04-19,AMD-Hub (Ahmedabad),Bhopal,812.25,1.4,Standard,1059.9,Cancelled,1
EKT101421,2025-06-21,2025-06-25,BOM-Hub (Mumbai),Delhi,963.16,0.54,Same-Day,1525.51,Delivered,4
EKT101422,2025-04-12,2025-04-17,BOM-Hub (Mumbai),Bangalore,732.42,4.14,Express,1163.42,Delivered,3
EKT101423,2025-12-20,2025-12-24,AMD-Hub (Ahmedabad),Ahmedabad,1449.02,0.2,Standard,1802.42,Delivered,5
EKT101424,2025-01-12,2025-01-17,BLR-Hub (Bangalore),Ahmedabad,2054.0,4.5,Express,2755.8,Delivered,4
EKT101425,2025-10-02,2025-10-06,MAA-Hub (Chennai),Hyderabad,303.57,0.8,Standard,438.68,Delivered,4
EKT101426,2025-04-11,2025-04-16,BOM-Hub (Mumbai),Pune,1247.2,1.71,Standard,1587.42,Delivered,3
EKT101427,2025-02-13,2025-02-17,AMD-Hub (Ahmedabad),Mumbai,1977.9,1.2,Express,2605.08,Delivered,3
EKT101428,2025-11-01,2025-11-03,AMD-Hub (Ahmedabad),Jaipur,247.25,2.11,Standard,394.68,RTO (Return to Origin),1
EKT101429,2025-01-17,2025-01-21,CCU-Hub (Kolkata),Bangalore,1101.69,3.97,Express,1603.49,Delivered,5
EKT101430,2025-11-26,2025-11-28,DEL-Hub (Delhi),Mumbai,1907.55,11.35,Express,2703.36,Delivered,4
EKT101431,2025-02-26,2025-02-28,HYD-Hub (Hyderabad),Kolkata,1983.98,0.91,Standard,2457.16,Delivered,3
EKT101432,2025-11-07,2025-11-08,HYD-Hub (Hyderabad),Delhi,1146.14,2.02,Standard,1471.73,Delivered,5
EKT101433,2025-10-30,2025-11-01,BLR-Hub (Bangalore),Kolkata,84.15,1.57,Standard,189.24,Delivered,5
EKT101434,2025-01-12,2025-01-15,AMD-Hub (Ahmedabad),Lucknow,259.24,17.1,Standard,678.89,Delivered,5
EKT101435,2025-11-14,2025-11-16,PNQ-Hub (Pune),Chennai,1303.18,4.14,Standard,1698.34,Delivered,4
EKT101436,2025-03-21,2025-03-25,HYD-Hub (Hyderabad),Surat,298.77,1.26,Express,591.2,Delivered,5
EKT101437,2025-08-04,2025-08-06,DEL-Hub (Delhi),Hyderabad,354.24,1.62,Standard,514.25,Delivered,3
EKT101438,2025-12-05,2025-12-09,PNQ-Hub (Pune),Surat,1705.49,0.71,Standard,2119.37,Delivered,4
EKT101439,2025-09-21,2025-09-25,AMD-Hub (Ahmedabad),Kolkata,1659.0,3.52,Standard,2114.16,RTO (Return to Origin),1
EKT101440,2025-05-29,2025-06-01,AMD-Hub (Ahmedabad),Jaipur,1858.82,4.66,Standard,2374.46,Delivered,4
EKT101441,2025-03-22,2025-03-24,MAA-Hub (Chennai),Kolkata,259.45,8.38,Same-Day,822.18,Delivered,5
EKT101442,2025-08-03,2025-08-05,HYD-Hub (Hyderabad),Indore,459.97,2.09,Standard,649.58,Delivered,5
EKT101443,2025-07-17,2025-07-22,PNQ-Hub (Pune),Ahmedabad,1837.53,2.78,Standard,2315.08,Delayed,2
EKT101444,2025-07-19,2025-07-24,PNQ-Hub (Pune),Surat,1594.76,1.48,Express,2150.35,Delivered,5
EKT101445,2025-01-25,2025-01-26,HYD-Hub (Hyderabad),Indore,1778.92,2.35,Standard,2237.0,Delivered,4
EKT101446,2025-03-30,2025-04-03,CCU-Hub (Kolkata),Mumbai,2177.75,1.07,Standard,2692.56,Delivered,5
EKT101447,2025-09-25,2025-09-28,MAA-Hub (Chennai),Bangalore,1905.82,3.35,Same-Day,2707.28,Delivered,5
EKT101448,2025-05-23,2025-05-28,BOM-Hub (Mumbai),Bangalore,1159.41,0.2,Standard,1454.89,Delivered,5
EKT101449,2025-02-28,2025-03-02,AMD-Hub (Ahmedabad),Bangalore,704.37,0.2,Standard,908.84,Cancelled,3
EKT101450,2025-12-31,2026-01-01,DEL-Hub (Delhi),Hyderabad,1266.2,3.15,Express,1786.14,Delivered,5
EKT101451,2025-01-26,2025-01-29,HYD-Hub (Hyderabad),Pune,1415.73,6.67,Standard,1878.94,Delivered,4
EKT101452,2025-02-16,2025-02-18,CCU-Hub (Kolkata),Pune,757.63,2.5,Standard,1014.16,Delivered,5
EKT101453,2025-10-15,2025-10-17,AMD-Hub (Ahmedabad),Surat,1702.93,3.24,Express,2311.84,Delivered,5
EKT101454,2025-09-23,2025-09-27,DEL-Hub (Delhi),Pune,231.28,4.34,Same-Day,715.66,Delivered,5
EKT101455,2025-01-16,2025-01-20,PNQ-Hub (Pune),Surat,1721.28,1.12,Standard,2145.7,Delivered,4
EKT101456,2025-07-18,2025-07-23,BLR-Hub (Bangalore),Bangalore,99.44,0.29,Standard,184.55,Delivered,5
EKT101457,2025-10-09,2025-10-14,CCU-Hub (Kolkata),Delhi,1110.59,6.76,Standard,1514.39,Delivered,4
EKT101458,2025-03-27,2025-03-29,AMD-Hub (Ahmedabad),Hyderabad,1899.32,6.97,Express,2614.64,Delivered,5
EKT101459,2025-09-07,2025-09-09,PNQ-Hub (Pune),Bangalore,217.69,1.46,Standard,347.51,Delivered,5
EKT101460,2025-09-27,2025-10-02,BLR-Hub (Bangalore),Indore,1153.49,0.61,Standard,1455.17,Cancelled,1
EKT101461,2025-12-01,2025-12-06,HYD-Hub (Hyderabad),Bangalore,375.88,5.57,Standard,611.32,Delivered,4
EKT101462,2025-04-27,2025-04-29,CCU-Hub (Kolkata),Bangalore,1971.75,3.08,Standard,2481.54,RTO (Return to Origin),1
EKT101463,2025-01-07,2025-01-10,BOM-Hub (Mumbai),Jaipur,1836.19,0.2,Express,2417.03,Delivered,4
EKT101464,2025-05-17,2025-05-19,PNQ-Hub (Pune),Surat,2056.6,0.28,Standard,2532.96,Delayed,2
EKT101465,2025-06-25,2025-06-28,AMD-Hub (Ahmedabad),Chennai,1928.71,10.22,Standard,2558.41,Delivered,5
EKT101466,2025-11-24,2025-11-27,DEL-Hub (Delhi),Kolkata,1628.32,0.2,Standard,2017.58,Delivered,5
EKT101467,2025-11-11,2025-11-13,DEL-Hub (Delhi),Bangalore,431.21,0.83,Standard,592.39,Delivered,5
EKT101468,2025-08-03,2025-08-04,PNQ-Hub (Pune),Lucknow,686.43,1.99,Standard,919.54,Delivered,5
EKT101469,2025-03-23,2025-03-28,PNQ-Hub (Pune),Indore,1108.18,0.51,Standard,1399.0,Delivered,5
EKT101470,2025-08-11,2025-08-15,MAA-Hub (Chennai),Surat,1307.91,0.66,Standard,1641.37,Delivered,4
EKT101471,2025-04-13,2025-04-15,CCU-Hub (Kolkata),Delhi,1727.34,1.09,Express,2302.43,Delayed,1
EKT101472,2025-09-30,2025-10-03,AMD-Hub (Ahmedabad),Surat,522.5,0.79,Standard,701.22,Delivered,5
EKT101473,2025-01-14,2025-01-16,AMD-Hub (Ahmedabad),Chennai,308.36,4.07,Same-Day,803.29,RTO (Return to Origin),1
EKT101474,2025-06-08,2025-06-13,AMD-Hub (Ahmedabad),Delhi,1077.26,1.73,Express,1533.85,Delivered,5
EKT101475,2025-06-01,2025-06-04,AMD-Hub (Ahmedabad),Patna,372.52,0.82,Standard,521.78,Delivered,5
EKT101476,2025-04-18,2025-04-22,CCU-Hub (Kolkata),Patna,1535.41,0.94,Standard,1919.41,Delivered,3
EKT101477,2025-07-07,2025-07-11,PNQ-Hub (Pune),Pune,1279.12,0.2,Standard,1598.54,Delivered,4
EKT101478,2025-10-28,2025-11-01,BLR-Hub (Bangalore),Pune,1638.2,0.2,Standard,2029.44,Delivered,5
EKT101479,2025-04-08,2025-04-09,CCU-Hub (Kolkata),Chennai,167.66,3.16,Express,468.07,Delivered,4
EKT101480,2025-05-11,2025-05-14,DEL-Hub (Delhi),Kolkata,2123.39,0.3,Standard,2613.47,Delayed,1
EKT101481,2025-10-20,2025-10-23,CCU-Hub (Kolkata),Lucknow,30.01,1.61,Standard,124.99,Delivered,5
EKT101482,2025-06-20,2025-06-21,MAA-Hub (Chennai),Pune,736.21,4.62,Standard,1026.61,Delivered,5
EKT101483,2025-07-02,2025-07-05,MAA-Hub (Chennai),Indore,1504.81,1.15,Standard,1886.47,Delivered,4
EKT101484,2025-12-30,2025-12-31,PNQ-Hub (Pune),Hyderabad,127.96,1.06,Express,382.63,Delivered,5
EKT101485,2025-02-08,2025-02-10,DEL-Hub (Delhi),Indore,210.87,5.16,Standard,405.92,Delivered,5
EKT101486,2025-01-15,2025-01-20,DEL-Hub (Delhi),Chennai,196.4,5.0,Standard,385.68,Delivered,5
EKT101487,2025-01-04,2025-01-08,AMD-Hub (Ahmedabad),Chennai,1291.88,5.3,Standard,1705.66,Delivered,5
EKT101488,2025-12-15,2025-12-16,DEL-Hub (Delhi),Mumbai,1974.16,2.12,Standard,2467.15,Delayed,1
EKT101489,2025-07-29,2025-07-30,CCU-Hub (Kolkata),Lucknow,1235.3,7.61,Standard,1679.34,Delayed,2
EKT101490,2025-06-10,2025-06-11,CCU-Hub (Kolkata),Mumbai,1339.75,4.27,Standard,1744.56,Delivered,5
EKT101491,2025-01-16,2025-01-18,BOM-Hub (Mumbai),Surat,780.82,1.34,Standard,1021.1,Delivered,4
EKT101492,2025-04-18,2025-04-19,HYD-Hub (Hyderabad),Chennai,70.67,2.48,Standard,189.44,Delivered,5
EKT101493,2025-11-07,2025-11-12,PNQ-Hub (Pune),Kolkata,76.9,0.32,Standard,158.04,Delivered,5
EKT101494,2025-08-15,2025-08-20,HYD-Hub (Hyderabad),Chennai,1957.63,2.0,Standard,2445.16,Delivered,5
EKT101495,2025-06-19,2025-06-23,AMD-Hub (Ahmedabad),Bhopal,252.58,0.76,Standard,376.78,Delivered,4
EKT101496,2025-02-03,2025-02-05,AMD-Hub (Ahmedabad),Bangalore,2199.54,0.83,Standard,2714.39,Delayed,1
EKT101497,2025-09-08,2025-09-13,BLR-Hub (Bangalore),Patna,386.8,0.34,Express,680.28,Delivered,5
EKT101498,2025-09-04,2025-09-07,CCU-Hub (Kolkata),Mumbai,1493.96,1.11,Standard,1872.73,Delivered,4
EKT101499,2025-09-26,2025-09-29,BOM-Hub (Mumbai),Chennai,2089.23,1.64,Express,2746.6,RTO (Return to Origin),1
EKT101500,2025-05-21,2025-05-24,BOM-Hub (Mumbai),Bhopal,816.17,2.29,Express,1230.62,Delivered,5
EKT101501,2025-10-01,2025-10-02,MAA-Hub (Chennai),Patna,1623.72,0.91,Express,2174.84,Delivered,5
EKT101502,2025-04-06,2025-04-07,CCU-Hub (Kolkata),Kolkata,791.36,3.93,Express,1230.37,Delivered,4
EKT101503,2025-08-15,2025-08-18,BOM-Hub (Mumbai),Delhi,691.72,1.84,Express,1073.18,RTO (Return to Origin),1
EKT101504,2025-02-08,2025-02-12,MAA-Hub (Chennai),Indore,467.91,2.54,Standard,667.21,Delayed,2
EKT101505,2025-10-29,2025-11-02,BLR-Hub (Bangalore),Delhi,1811.43,0.81,Same-Day,2548.3,Delivered,5
EKT101506,2025-01-29,2025-01-30,MAA-Hub (Chennai),Hyderabad,588.53,4.21,Standard,842.02,Delivered,3
EKT101507,2025-11-14,2025-11-17,AMD-Hub (Ahmedabad),Kolkata,644.45,2.45,Standard,877.44,Delivered,4
EKT101508,2025-09-02,2025-09-06,BLR-Hub (Bangalore),Patna,2197.76,4.96,Same-Day,3086.59,Delivered,5
EKT101509,2025-08-24,2025-08-25,AMD-Hub (Ahmedabad),Chennai,740.26,0.44,Standard,956.23,Delivered,5
EKT101510,2025-07-04,2025-07-07,HYD-Hub (Hyderabad),Delhi,947.42,1.2,Standard,1218.5,Delivered,4
EKT101511,2025-09-29,2025-10-01,AMD-Hub (Ahmedabad),Surat,2178.42,0.3,Same-Day,2979.5,Delivered,5
EKT101512,2025-08-24,2025-08-27,HYD-Hub (Hyderabad),Bhopal,831.38,0.61,Standard,1068.64,Delivered,5
EKT101513,2025-08-27,2025-08-30,DEL-Hub (Delhi),Pune,824.55,1.25,Standard,1071.96,Delivered,5
EKT101514,2025-09-23,2025-09-28,DEL-Hub (Delhi),Chennai,1826.14,5.62,Standard,2352.53,Delivered,5
EKT101515,2025-12-25,2025-12-30,PNQ-Hub (Pune),Bangalore,706.89,2.04,Express,1094.99,Delivered,5
EKT101516,2025-12-06,2025-12-08,MAA-Hub (Chennai),Bhopal,537.32,1.0,Express,872.78,Delivered,4
EKT101517,2025-03-06,2025-03-08,PNQ-Hub (Pune),Pune,948.37,3.43,Express,1409.78,Delivered,4
EKT101518,2025-06-26,2025-06-29,DEL-Hub (Delhi),Mumbai,1550.39,0.2,Standard,1924.07,Delivered,5
EKT101519,2025-01-03,2025-01-07,AMD-Hub (Ahmedabad),Lucknow,123.84,1.16,Standard,229.49,Delivered,5
EKT101520,2025-05-22,2025-05-24,CCU-Hub (Kolkata),Delhi,841.4,2.3,Express,1261.08,Delivered,5
EKT101521,2025-06-07,2025-06-10,MAA-Hub (Chennai),Patna,781.35,2.19,Express,1187.04,Delivered,4
EKT101522,2025-11-20,2025-11-21,BOM-Hub (Mumbai),Chennai,561.26,2.34,Standard,775.63,Delayed,2
EKT101523,2025-05-26,2025-05-31,AMD-Hub (Ahmedabad),Indore,1449.8,0.59,Standard,1810.38,Delivered,3
EKT101524,2025-10-20,2025-10-24,CCU-Hub (Kolkata),Ahmedabad,659.28,1.03,Standard,869.68,Delivered,5
EKT101525,2025-06-02,2025-06-05,PNQ-Hub (Pune),Indore,1346.61,6.7,Express,1946.53,Delivered,4
EKT101526,2025-07-12,2025-07-13,MAA-Hub (Chennai),Hyderabad,1124.41,9.12,Express,1723.45,Delivered,4
EKT101527,2025-03-14,2025-03-19,PNQ-Hub (Pune),Jaipur,501.3,0.94,Standard,678.48,Delivered,5
EKT101528,2025-11-01,2025-11-02,HYD-Hub (Hyderabad),Delhi,608.45,2.59,Standard,836.76,Delivered,4
EKT101529,2025-12-10,2025-12-13,BLR-Hub (Bangalore),Delhi,400.2,0.69,Standard,552.66,Delivered,4
EKT101530,2025-05-20,2025-05-22,PNQ-Hub (Pune),Patna,152.89,1.15,Same-Day,564.17,Delivered,5
EKT101531,2025-07-06,2025-07-11,DEL-Hub (Delhi),Kolkata,1373.64,3.93,Express,1929.11,RTO (Return to Origin),2
EKT101532,2025-10-20,2025-10-21,DEL-Hub (Delhi),Hyderabad,1489.95,1.74,Standard,1879.26,Delivered,4
EKT101533,2025-03-02,2025-03-04,DEL-Hub (Delhi),Ahmedabad,390.22,4.74,Standard,613.58,Delivered,4
EKT101534,2025-07-17,2025-07-21,MAA-Hub (Chennai),Bangalore,1365.4,2.48,Standard,1743.12,Delivered,5
EKT101535,2025-10-22,2025-10-25,CCU-Hub (Kolkata),Hyderabad,2161.12,2.48,Standard,2697.98,Cancelled,1
EKT101536,2025-11-15,2025-11-18,BLR-Hub (Bangalore),Bangalore,191.45,0.2,Same-Day,593.34,Delivered,4
EKT101537,2025-10-29,2025-11-03,DEL-Hub (Delhi),Ahmedabad,1094.1,3.46,Standard,1435.2,Delivered,5
EKT101538,2025-12-10,2025-12-11,CCU-Hub (Kolkata),Surat,1620.69,9.53,Express,2326.37,Delayed,1
EKT101539,2025-01-11,2025-01-15,PNQ-Hub (Pune),Patna,129.84,1.6,Standard,244.61,Delivered,5
EKT101540,2025-03-03,2025-03-08,BOM-Hub (Mumbai),Patna,1718.85,0.43,Standard,2130.36,Delayed,1
EKT101541,2025-11-29,2025-12-04,HYD-Hub (Hyderabad),Chennai,2155.54,9.43,Express,2966.39,Delivered,4
EKT101542,2025-08-14,2025-08-15,BOM-Hub (Mumbai),Mumbai,222.02,0.86,Standard,341.9,Delivered,5
EKT101543,2025-06-02,2025-06-06,BLR-Hub (Bangalore),Surat,1814.24,1.32,Express,2410.85,Delivered,5
EKT101544,2025-07-18,2025-07-19,DEL-Hub (Delhi),Jaipur,851.52,0.2,Express,1235.42,Delivered,5
EKT101545,2025-02-21,2025-02-24,AMD-Hub (Ahmedabad),Lucknow,342.73,0.29,Standard,476.5,Delivered,4
EKT101546,2025-09-17,2025-09-19,AMD-Hub (Ahmedabad),Indore,1100.23,0.61,Standard,1391.26,Delivered,5
EKT101547,2025-02-28,2025-03-03,BOM-Hub (Mumbai),Ahmedabad,185.2,1.99,Express,468.06,Delivered,4
EKT101548,2025-03-13,2025-03-16,HYD-Hub (Hyderabad),Hyderabad,1162.96,2.04,Standard,1492.27,Delivered,5
EKT101549,2025-05-28,2025-06-02,CCU-Hub (Kolkata),Bangalore,72.0,2.33,Standard,188.34,Delivered,5
EKT101550,2025-12-15,2025-12-18,AMD-Hub (Ahmedabad),Mumbai,1611.09,2.19,Express,2182.73,Delivered,4
EKT101551,2025-03-04,2025-03-08,CCU-Hub (Kolkata),Indore,1088.89,1.71,Express,1547.45,Delivered,5
EKT101552,2025-11-06,2025-11-09,BOM-Hub (Mumbai),Chennai,1025.9,4.05,Express,1513.98,Delivered,5
EKT101553,2025-08-31,2025-09-04,PNQ-Hub (Pune),Chennai,455.74,6.79,Standard,729.11,Delivered,5
EKT101554,2025-11-26,2025-11-27,PNQ-Hub (Pune),Delhi,813.94,0.79,Express,1200.95,Delivered,5
EKT101555,2025-04-17,2025-04-22,DEL-Hub (Delhi),Jaipur,424.66,0.35,Express,725.89,Delivered,4
EKT101556,2025-08-14,2025-08-18,HYD-Hub (Hyderabad),Lucknow,1625.8,1.38,Standard,2035.8,Delivered,4
EKT101557,2025-11-09,2025-11-12,BLR-Hub (Bangalore),Ahmedabad,461.88,0.2,Standard,617.86,Delivered,5
EKT101558,2025-08-06,2025-08-11,DEL-Hub (Delhi),Pune,1368.35,5.37,Standard,1798.68,Delivered,5
EKT101559,2025-08-29,2025-09-03,AMD-Hub (Ahmedabad),Hyderabad,636.75,0.69,Express,986.52,Delivered,5
EKT101560,2025-09-16,2025-09-20,MAA-Hub (Chennai),Bangalore,1455.65,1.99,Express,1992.6,Delivered,4
EKT101561,2025-09-19,2025-09-23,BOM-Hub (Mumbai),Chennai,1202.79,0.31,Standard,1508.93,Delivered,5
EKT101562,2025-01-05,2025-01-07,MAA-Hub (Chennai),Mumbai,948.86,2.01,Standard,1234.81,Delivered,5
EKT101563,2025-09-18,2025-09-20,AMD-Hub (Ahmedabad),Pune,1490.41,0.2,Express,2002.09,Delivered,5
EKT101564,2025-02-23,2025-02-28,BOM-Hub (Mumbai),Mumbai,932.12,3.66,Standard,1244.42,Delivered,4
EKT101565,2025-02-16,2025-02-18,BLR-Hub (Bangalore),Bhopal,1812.37,7.78,Standard,2374.88,Delivered,5
